id,time,moon_altitude,moon_azimuth,moon_separation,moon_phase,moon_ra,moon_dec
0423_sep2010,2010-09-01T03:28:31.5,49.4,86.8,49.7,56.2,59.520,23.418
0423o_oct2003,2003-10-11T05:34:18.1,30.9,262.3,58.0,99.2,25.800,8.401
0423o_sep2010,2010-09-01T03:33:09.3,50.4,87.2,49.7,56.1,59.552,23.428
0424_nov2003b,2003-11-14T00:32:09.5,33.2,75.4,66.5,79.4,107.793,26.645
0424_oct2006,2006-10-09T03:37:21.6,74.3,237.6,42.9,94.0,40.046,19.643
0424o_oct2003,2003-10-12T00:11:27.1,57.4,113.7,49.0,97.3,35.517,12.425
0424o_oct2006,2006-10-09T03:42:04.7,73.5,240.0,43.0,93.9,40.075,19.659
0425_oct2003,2003-10-12T00:16:05.1,58.3,114.9,49.5,97.3,35.539,12.442
0425_oct2006,2006-10-09T03:46:47.9,72.6,242.2,43.4,93.9,40.105,19.675
0425o_oct2003,2003-10-12T00:20:43.2,59.2,116.1,49.5,97.3,35.560,12.460
0425o_oct2006,2006-10-09T03:51:30.7,71.7,244.2,43.4,93.9,40.135,19.691
0426_oct2003,2003-10-12T00:25:21.5,60.1,117.4,52.9,97.3,35.582,12.477
0426o_oct2003,2003-10-12T00:30:00.1,61.0,118.8,52.9,97.3,35.604,12.495
0427_oct2003,2003-10-12T00:34:37.9,61.9,120.2,49.9,97.3,35.625,12.512
0427o_oct2003,2003-10-12T00:39:16.0,62.8,121.7,50.0,97.3,35.647,12.530
0428_oct2003,2003-10-12T00:43:57.5,63.6,123.3,55.2,97.3,35.668,12.547
0428o_oct2003,2003-10-12T00:48:42.4,64.5,125.0,55.3,97.3,35.690,12.565
0429_oct2003,2003-10-12T00:53:21.5,65.3,126.8,50.4,97.3,35.711,12.582
0429o_oct2003,2003-10-12T00:58:01.2,66.1,128.7,50.4,97.2,35.732,12.599
0430_oct2003,2003-10-12T01:02:39.7,66.9,130.7,53.3,97.2,35.752,12.616
0430o_oct2003,2003-10-12T01:07:18.1,67.7,132.8,53.3,97.2,35.773,12.633
0431_oct2003,2003-10-12T01:11:56.4,68.4,135.0,50.8,97.2,35.794,12.650
0431o_oct2003,2003-10-12T01:16:34.4,69.1,137.4,50.8,97.2,35.814,12.667
0432_oct2003,2003-10-12T01:21:12.8,69.8,139.9,53.7,97.2,35.834,12.683
0432o_oct2003,2003-10-12T01:25:51.7,70.4,142.6,53.7,97.2,35.855,12.700
0433_oct2003,2003-10-12T01:30:33.7,71.0,145.5,46.8,97.2,35.875,12.717
0433o_oct2003,2003-10-12T01:35:11.5,71.6,148.5,46.8,97.2,35.895,12.733
0434_oct2003,2003-10-12T01:40:00.1,72.1,151.8,55.5,97.2,35.916,12.750
0434o_oct2003,2003-10-12T01:44:40.2,72.6,155.1,55.6,97.1,35.936,12.767
0435_oct2003,2003-10-12T01:49:18.5,73.0,158.6,51.2,97.1,35.957,12.783
0435o_oct2003,2003-10-12T01:53:58.6,73.3,162.3,51.2,97.1,35.977,12.799
0436_oct2003,2003-10-12T01:58:36.6,73.6,166.1,47.2,97.1,35.997,12.815
0436o_oct2003,2003-10-12T02:03:15.9,73.9,170.0,47.3,97.1,36.017,12.831
0437_oct2003,2003-10-12T02:07:55.2,74.0,174.0,47.7,97.1,36.037,12.848
0437o_oct2003,2003-10-12T02:12:33.5,74.1,178.1,47.7,97.1,36.057,12.863
0438_oct2003,2003-10-12T02:17:12.2,74.1,182.1,51.6,97.1,36.077,12.879
0438o_oct2003,2003-10-12T02:21:50.9,74.1,186.2,51.6,97.1,36.097,12.895
0439_oct2003,2003-10-12T02:26:34.8,73.9,190.3,54.0,97.1,36.117,12.911
0439o_oct2003,2003-10-12T02:31:13.8,73.7,194.2,54.0,97.0,36.137,12.927
0440_oct2003,2003-10-12T02:35:53.1,73.5,198.1,48.1,97.0,36.157,12.942
0440o_oct2003,2003-10-12T02:40:31.4,73.1,201.8,48.2,97.0,36.177,12.958
0441_oct2003,2003-10-12T02:45:09.9,72.7,205.3,48.6,97.0,36.197,12.973
0441o_oct2003,2003-10-12T02:49:48.4,72.3,208.7,48.6,97.0,36.217,12.988
0442_oct2003,2003-10-12T02:54:26.8,71.8,212.0,52.0,97.0,36.237,13.004
0442o_oct2003,2003-10-12T02:59:05.1,71.3,215.1,52.0,97.0,36.258,13.019
0443_oct2003,2003-10-12T03:03:43.9,70.7,218.0,49.1,97.0,36.278,13.034
0443o_oct2003,2003-10-12T03:08:27.3,70.1,220.8,49.1,97.0,36.299,13.049
0444_oct2003,2003-10-12T03:13:08.5,69.4,223.4,54.4,96.9,36.319,13.064
0444o_oct2003,2003-10-12T03:17:46.7,68.7,225.8,54.4,96.9,36.340,13.079
0445_oct2003,2003-10-12T03:22:25.7,68.0,228.1,49.5,96.9,36.360,13.094
0445o_oct2003,2003-10-12T03:27:04.1,67.2,230.3,49.5,96.9,36.381,13.108
0446_oct2003,2003-10-12T03:31:42.9,66.5,232.3,52.4,96.9,36.402,13.123
0446o_oct2003,2003-10-12T03:36:21.5,65.7,234.3,52.4,96.9,36.423,13.138
0447_oct2003,2003-10-12T03:40:59.5,64.9,236.1,50.0,96.9,36.444,13.152
0447o_oct2003,2003-10-12T03:45:37.7,64.0,237.8,50.0,96.9,36.465,13.166
0448_oct2003,2003-10-12T03:50:18.1,63.2,239.4,52.8,96.9,36.487,13.181
0448o_oct2003,2003-10-12T03:54:57.0,62.3,241.0,52.9,96.9,36.508,13.195
0449_oct2003,2003-10-12T03:59:35.4,61.4,242.4,54.7,96.8,36.530,13.209
0449o_oct2003,2003-10-12T04:04:14.1,60.6,243.8,54.8,96.8,36.551,13.223
0450_oct2003,2003-10-12T04:08:53.3,59.7,245.1,50.4,96.8,36.573,13.237
0450o_oct2003,2003-10-12T04:13:32.3,58.8,246.4,50.4,96.8,36.595,13.251
0451_oct2003,2003-10-12T04:18:11.2,57.8,247.6,46.4,96.8,36.617,13.265
0451o_oct2003,2003-10-12T04:22:49.8,56.9,248.8,46.5,96.8,36.640,13.279
0452_oct2003,2003-10-12T04:27:28.2,56.0,249.9,46.9,96.8,36.662,13.293
0452o_oct2003,2003-10-12T04:32:07.9,55.0,250.9,46.9,96.8,36.685,13.306
0453_oct2003,2003-10-12T04:36:46.4,54.1,251.9,50.8,96.8,36.708,13.320
0453_oct2009,2009-10-31T22:45:33.5,69.9,154.5,52.8,95.8,12.508,10.402
0453o_oct2003,2003-10-12T04:41:24.9,53.2,252.9,50.8,96.7,36.731,13.333
0453o_oct2009,2009-10-31T22:50:10.4,70.4,157.6,52.8,95.9,12.531,10.419
0454_oct2003,2003-10-12T04:46:03.6,52.2,253.9,47.4,96.7,36.754,13.347
0454o_oct2003,2003-10-12T04:50:42.0,51.3,254.8,47.4,96.7,36.778,13.360
0455_oct2003,2003-10-12T04:55:23.5,50.3,255.7,53.2,96.7,36.802,13.374
0455o_oct2003,2003-10-12T05:00:01.5,49.3,256.5,53.2,96.7,36.826,13.387
0456_oct2003,2003-10-12T05:04:40.4,48.4,257.3,47.8,96.7,36.850,13.400
0456_oct2012,2012-10-05T02:00:43.2,53.4,94.2,50.6,78.9,65.864,20.378
0456o_oct2003,2003-10-12T05:09:18.8,47.4,258.1,47.9,96.7,36.874,13.413
0456o_oct2012,2012-10-05T02:05:22.0,54.4,94.8,50.6,78.9,65.892,20.384
0457_oct2003,2003-10-12T05:14:03.6,46.4,258.9,55.0,96.7,36.899,13.426
0457_oct2009,2009-10-31T22:55:03.5,70.8,160.9,57.2,95.9,12.555,10.438
0457o_oct2003,2003-10-12T05:18:42.4,45.4,259.7,55.1,96.7,36.924,13.439
0457o_oct2009,2009-10-31T22:59:40.9,71.1,164.2,57.3,95.9,12.577,10.455
0458_oct2003,2003-10-12T05:23:21.2,44.4,260.4,51.2,96.6,36.949,13.452
0458o_oct2003,2003-10-12T05:27:59.7,43.5,261.1,51.2,96.6,36.974,13.465
0459_oct2003,2003-10-12T05:32:38.1,42.5,261.8,48.3,96.6,37.000,13.478
0459o_oct2003,2003-10-12T05:37:16.5,41.5,262.5,48.3,96.6,37.026,13.491
0460_nov2012,2012-11-18T21:58:24.5,14.6,244.0,97.3,32.1,306.046,-14.559
0460_oct2003,2003-10-12T05:41:56.1,40.5,263.2,53.6,96.6,37.052,13.503
0460o_oct2003,2003-10-13T00:46:12.1,58.2,104.2,51.8,93.4,47.225,17.184
0461_oct2003,2003-10-13T00:50:50.5,59.1,105.1,47.5,93.4,47.248,17.201
0461o_oct2003,2003-10-13T00:55:29.2,60.1,106.1,47.5,93.3,47.272,17.217
0462_oct2003,2003-10-13T01:00:08.8,61.1,107.1,50.0,93.3,47.295,17.233
0462o_oct2003,2003-10-13T01:04:46.5,62.0,108.2,50.0,93.3,47.318,17.250
0463_oct2003,2003-10-13T01:09:24.5,63.0,109.3,47.9,93.3,47.340,17.266
0463o_oct2003,2003-10-13T01:14:09.5,64.0,110.6,47.9,93.3,47.364,17.282
0464_oct2003,2003-10-13T01:18:48.6,64.9,111.8,50.4,93.3,47.386,17.298
0464o_oct2003,2003-10-13T01:23:27.1,65.8,113.2,50.4,93.2,47.409,17.314
0465_oct2003,2003-10-13T01:28:05.8,66.8,114.6,52.1,93.2,47.431,17.329
0465o_oct2003,2003-10-13T01:32:44.6,67.7,116.2,52.1,93.2,47.453,17.345
0466_oct2003,2003-10-13T01:37:27.9,68.6,117.8,44.8,93.2,47.475,17.361
0466o_oct2003,2003-10-13T01:42:06.8,69.5,119.6,44.8,93.2,47.497,17.376
0467_oct2003,2003-10-13T01:46:45.5,70.3,121.5,48.2,93.2,47.519,17.391
0467o_oct2003,2003-10-13T01:51:24.7,71.2,123.6,48.2,93.2,47.541,17.407
0468_oct2003,2003-10-13T01:56:03.3,72.0,125.8,45.2,93.1,47.562,17.422
0468o_oct2003,2003-10-13T02:00:42.0,72.8,128.2,45.2,93.1,47.584,17.437
0469_oct2003,2003-10-13T02:05:20.3,73.6,130.9,45.6,93.1,47.605,17.452
0469o_oct2003,2003-10-13T02:09:59.3,74.4,133.7,45.6,93.1,47.627,17.467
0470_oct2003,2003-10-13T02:14:38.1,75.1,136.9,48.6,93.1,47.648,17.481
0470o_oct2003,2003-10-13T02:19:16.3,75.8,140.2,48.6,93.1,47.669,17.496
0471_oct2003,2003-10-13T02:23:57.3,76.4,144.0,50.7,93.0,47.691,17.511
0471o_oct2003,2003-10-13T02:28:35.7,77.0,148.0,50.7,93.0,47.712,17.525
0472_oct2003,2003-10-13T02:33:20.0,77.5,152.5,46.0,93.0,47.733,17.540
0472o_oct2003,2003-10-13T02:38:10.2,77.9,157.3,46.0,93.0,47.755,17.555
0473_oct2003,2003-10-13T02:42:52.6,78.3,162.4,52.3,93.0,47.777,17.569
0473o_oct2003,2003-10-13T02:47:32.3,78.6,167.7,52.3,93.0,47.798,17.583
0474_oct2003,2003-10-13T02:52:10.9,78.8,173.2,48.9,93.0,47.819,17.597
0474o_oct2003,2003-10-13T02:56:49.4,78.8,178.8,48.9,92.9,47.840,17.611
0475_oct2003,2003-10-13T03:01:27.6,78.8,184.4,46.3,92.9,47.861,17.624
0475o_oct2003,2003-10-13T03:06:06.4,78.7,190.0,46.3,92.9,47.882,17.638
0476_oct2003,2003-10-13T03:10:45.4,78.5,195.4,51.0,92.9,47.903,17.652
0476_oct2009,2009-10-31T23:04:27.9,71.3,167.7,55.5,95.9,12.601,10.473
0476o_oct2003,2003-10-13T03:15:29.1,78.2,200.7,51.0,92.9,47.924,17.665
0476o_oct2009,2009-10-31T23:09:04.9,71.5,171.1,55.5,95.9,12.623,10.491
0477_oct2003,2003-10-13T03:20:09.6,77.8,205.6,46.7,92.9,47.946,17.679
0477o_oct2003,2003-10-13T03:24:48.7,77.4,210.3,46.7,92.8,47.967,17.692
0478_oct2003,2003-10-13T03:29:27.2,76.8,214.5,49.3,92.8,47.988,17.705
0478o_oct2003,2003-10-13T03:34:08.4,76.3,218.5,49.3,92.8,48.009,17.718
0479_oct2003,2003-10-13T03:38:47.3,75.6,222.1,47.1,92.8,48.031,17.731
0479_oct2012,2012-10-05T01:41:34.5,49.3,91.7,50.8,79.0,65.748,20.350
0479o_oct2003,2003-10-13T03:43:29.5,74.9,225.5,47.1,92.8,48.052,17.744
0479o_oct2012,2012-10-05T01:46:14.0,50.3,92.3,50.8,79.0,65.777,20.357
0480_oct2003,2003-10-13T03:48:08.8,74.2,228.6,51.3,92.8,48.074,17.757
0480o_oct2003,2003-10-13T03:52:47.6,73.4,231.4,51.4,92.7,48.095,17.769
0481_oct2003,2003-10-13T03:57:27.2,72.6,234.0,49.6,92.7,48.117,17.782
0481o_oct2003,2003-10-13T04:02:06.5,71.8,236.3,49.6,92.7,48.139,17.794
0482_oct2003,2003-10-13T04:06:45.5,71.0,238.5,47.5,92.7,48.160,17.806
0482o_oct2003,2003-10-13T04:11:23.9,70.1,240.5,47.5,92.7,48.182,17.819
0483_oct2003,2003-10-13T04:16:03.0,69.3,242.4,44.5,92.7,48.204,17.831
0483o_oct2003,2003-10-13T04:21:10.1,68.3,244.3,44.5,92.6,48.229,17.844
0484_oct2003,2003-10-13T04:25:48.9,67.4,245.9,44.9,92.6,48.251,17.856
0484o_oct2003,2003-10-13T04:30:28.9,66.5,247.4,44.9,92.6,48.273,17.868
0485_oct2003,2003-10-13T04:35:08.9,65.5,248.9,47.9,92.6,48.296,17.879
0485o_oct2003,2003-10-14T00:28:23.5,46.3,89.0,48.2,88.0,59.124,21.029
0486_oct2003,2003-10-14T00:33:03.8,47.3,89.5,49.9,88.0,59.152,21.045
0486o_oct2003,2003-10-14T00:37:44.9,48.3,90.0,49.9,88.0,59.180,21.060
0487_oct2003,2003-10-14T00:42:23.1,49.3,90.5,46.2,88.0,59.207,21.076
0487_oct2006,2006-10-09T03:56:13.3,70.8,246.1,41.4,93.9,40.165,19.707
0487o_oct2003,2003-10-14T00:47:01.3,50.3,91.1,46.2,87.9,59.234,21.091
0487o_oct2006,2006-10-09T04:00:56.3,69.9,247.8,41.4,93.9,40.195,19.723
0488_oct2003,2003-10-14T00:51:43.4,51.3,91.6,51.3,87.9,59.261,21.106
0488o_oct2003,2003-10-14T00:56:21.4,52.3,92.2,51.3,87.9,59.288,21.121
0489_oct2003,2003-10-14T01:00:59.4,53.3,92.8,48.5,87.9,59.314,21.136
0489o_oct2003,2003-10-14T01:05:37.4,54.3,93.4,48.5,87.9,59.340,21.151
0490_oct2003,2003-10-14T01:10:17.5,55.3,94.0,46.5,87.8,59.366,21.166
0490o_oct2003,2003-10-14T01:14:56.5,56.3,94.6,46.5,87.8,59.392,21.181
0491_oct2003,2003-10-14T01:19:39.1,57.3,95.3,50.2,87.8,59.418,21.195
0491o_oct2003,2003-10-14T01:24:17.4,58.3,96.0,50.2,87.8,59.443,21.210
0492_oct2003,2003-10-14T01:28:56.0,59.3,96.7,46.8,87.8,59.468,21.224
0492o_oct2003,2003-10-14T01:33:38.3,60.3,97.4,46.8,87.7,59.493,21.239
0493_oct2003,2003-10-14T01:38:18.6,61.3,98.2,48.8,87.7,59.518,21.253
0493o_oct2003,2003-10-14T01:42:58.7,62.3,99.0,48.8,87.7,59.543,21.267
0494_oct2003,2003-10-14T01:47:41.2,63.4,99.8,47.1,87.7,59.568,21.282
0494_oct2009,2009-10-31T23:13:58.7,71.7,174.8,50.7,95.9,12.647,10.509
0494_sep2010,2010-09-01T03:38:04.8,51.5,87.8,45.1,56.1,59.585,23.439
0494o_oct2003,2003-10-14T01:52:19.3,64.3,100.7,47.0,87.7,59.592,21.295
0494o_oct2009,2009-10-31T23:18:35.8,71.8,178.4,50.7,95.9,12.669,10.526
0494o_sep2010,2010-09-01T03:42:45.1,52.5,88.2,45.1,56.1,59.617,23.449
0495_oct2003,2003-10-14T01:56:59.2,65.3,101.6,51.5,87.6,59.616,21.309
0495_oct2006,2006-10-09T00:12:30.6,55.7,98.7,49.5,94.7,38.753,18.814
0495o_oct2003,2003-10-14T02:01:37.3,66.3,102.6,51.5,87.6,59.640,21.323
0495o_oct2006,2006-10-09T00:17:13.7,56.7,99.5,49.6,94.7,38.786,18.835
0496_oct2003,2003-10-14T02:06:19.6,67.3,103.7,50.4,87.6,59.664,21.337
0496_oct2009,2009-11-01T23:01:35.0,69.9,127.3,50.2,99.0,25.396,15.579
0496o_oct2003,2003-10-14T02:10:57.9,68.3,104.8,50.4,87.6,59.688,21.350
0496o_oct2009,2009-11-01T23:06:12.2,70.6,129.6,50.3,99.0,25.421,15.596
0497_oct2003,2003-10-14T02:15:35.8,69.2,106.0,49.0,87.6,59.711,21.364
0497o_oct2003,2003-10-14T02:20:15.5,70.2,107.3,49.0,87.5,59.735,21.377
0498_oct2003,2003-10-14T02:24:54.8,71.2,108.7,47.3,87.5,59.758,21.390
0498o_oct2003,2003-10-14T02:29:32.7,72.1,110.2,47.3,87.5,59.781,21.403
0499_oct2003,2003-10-14T02:34:12.4,73.1,111.9,45.0,87.5,59.805,21.416
0499o_oct2003,2003-10-14T02:38:50.8,74.0,113.7,45.0,87.5,59.828,21.429
0500_oct2003,2003-10-14T02:43:29.2,74.9,115.7,45.3,87.4,59.851,21.441
0500o_oct2003,2003-10-14T02:48:10.1,75.8,117.9,45.3,87.4,59.874,21.454
0501_oct2003,2003-10-14T02:52:51.8,76.7,120.5,47.6,87.4,59.897,21.467
0501o_oct2003,2003-10-14T02:57:30.2,77.6,123.3,47.6,87.4,59.919,21.479
0502_oct2003,2003-10-14T03:02:09.4,78.4,126.5,49.3,87.4,59.942,21.491
0502o_oct2003,2003-10-14T03:06:52.6,79.2,130.2,49.3,87.3,59.965,21.503
0503_oct2003,2003-10-14T03:11:31.2,79.9,134.3,45.6,87.3,59.987,21.515
0503o_oct2003,2003-10-14T03:16:09.1,80.6,139.1,45.6,87.3,60.010,21.527
0504_oct2003,2003-10-14T03:20:51.2,81.3,144.6,50.6,87.3,60.033,21.539
0504_oct2005b,2005-10-28T01:02:00.8,-24.8,60.1,96.5,23.3,160.768,11.235
0504o_oct2003,2003-10-14T03:25:29.6,81.8,150.8,50.6,87.3,60.055,21.550
0504o_oct2005b,2005-10-28T01:06:45.1,-23.9,60.9,96.4,23.2,160.813,11.220
0505_oct2003,2003-10-14T03:30:13.4,82.3,157.9,45.9,87.2,60.078,21.562
0505o_oct2003,2003-10-14T03:34:52.2,82.6,165.5,45.9,87.2,60.100,21.573
0506_oct2003,2003-10-14T03:39:30.4,82.8,173.7,47.9,87.2,60.123,21.584
0506o_oct2003,2003-10-14T03:44:09.9,82.8,182.2,47.9,87.2,60.145,21.596
0507_oct2003,2003-10-14T03:48:47.9,82.7,190.6,49.5,87.2,60.167,21.606
0507o_oct2003,2003-10-14T03:53:26.7,82.5,198.7,49.5,87.1,60.190,21.617
0508_oct2003,2003-10-14T03:58:09.7,82.1,206.2,46.2,87.1,60.212,21.628
0508o_oct2003,2003-10-14T04:02:48.2,81.6,212.9,46.2,87.1,60.235,21.639
0509_oct2003,2003-10-14T04:07:26.9,81.0,218.8,48.2,87.1,60.257,21.649
0509o_oct2003,2003-10-14T04:12:05.4,80.4,224.0,48.2,87.1,60.280,21.659
0510_oct2003,2003-10-14T04:16:47.4,79.7,228.6,46.5,87.0,60.303,21.670
0510o_oct2003,2003-10-14T04:21:25.6,78.9,232.5,46.5,87.0,60.325,21.680
0511_oct2003,2003-10-14T04:26:05.9,78.1,236.0,50.9,87.0,60.348,21.690
0511o_oct2003,2003-10-14T04:30:44.8,77.3,239.0,50.9,87.0,60.371,21.700
0512_oct2003,2003-10-14T04:35:23.2,76.4,241.7,49.8,86.9,60.394,21.709
0512o_oct2003,2003-10-15T01:06:54.3,45.4,83.8,51.4,81.1,71.895,24.144
0513_oct2003,2003-10-15T01:11:33.3,46.4,84.2,50.5,81.0,71.924,24.157
0513o_oct2003,2003-10-15T01:16:22.5,47.5,84.7,50.4,81.0,71.955,24.171
0514_oct2003,2003-10-15T01:21:47.7,48.6,85.2,49.3,81.0,71.989,24.186
0514o_oct2003,2003-10-15T01:26:27.4,49.6,85.6,49.3,81.0,72.018,24.199
0515_oct2003,2003-10-15T01:31:14.7,50.6,86.1,48.0,80.9,72.048,24.212
0515o_oct2003,2003-10-15T01:35:54.7,51.6,86.5,47.9,80.9,72.076,24.224
0516_oct2003,2003-10-15T01:40:33.0,52.6,87.0,49.5,80.9,72.105,24.237
0516o_oct2003,2003-10-15T01:45:12.7,53.6,87.4,49.4,80.9,72.133,24.249
0517_oct2003,2003-10-15T01:49:53.5,54.6,87.9,48.2,80.8,72.161,24.261
0517o_oct2003,2003-10-15T01:54:32.3,55.6,88.4,48.1,80.8,72.188,24.273
0518_oct2003,2003-10-15T01:59:26.5,56.7,88.9,50.6,80.8,72.217,24.286
0518o_oct2003,2003-10-15T02:04:35.6,57.8,89.5,50.6,80.8,72.247,24.299
0519_oct2003,2003-10-15T02:09:29.9,58.9,90.0,52.3,80.7,72.276,24.312
0519o_oct2003,2003-10-15T02:14:11.7,59.9,90.6,52.3,80.7,72.303,24.323
0520_oct2003,2003-10-15T02:18:51.9,60.9,91.1,51.6,80.7,72.329,24.335
0520o_oct2003,2003-10-15T02:23:42.5,61.9,91.7,51.5,80.7,72.357,24.347
0521_oct2003,2003-10-15T02:28:25.8,62.9,92.3,48.4,80.7,72.383,24.358
0521o_oct2003,2003-10-15T02:33:17.2,64.0,92.9,48.3,80.6,72.410,24.370
0522_oct2003,2003-10-15T02:38:06.3,65.0,93.6,49.7,80.6,72.437,24.381
0522o_oct2003,2003-10-15T02:43:24.8,66.2,94.4,49.6,80.6,72.466,24.394
0523_oct2003,2003-10-15T02:48:22.3,67.2,95.2,48.5,80.5,72.494,24.405
0523o_oct2003,2003-10-15T02:53:27.9,68.3,96.0,48.5,80.5,72.521,24.417
0524_oct2003,2003-10-15T02:58:07.1,69.3,96.8,50.8,80.5,72.547,24.428
0524o_oct2003,2003-10-15T03:02:46.3,70.3,97.7,50.8,80.5,72.572,24.438
0525_oct2003,2003-10-15T03:07:34.5,71.3,98.6,49.8,80.4,72.597,24.449
0525o_oct2003,2003-10-15T03:12:14.1,72.3,99.6,49.8,80.4,72.622,24.459
0526_oct2003,2003-10-15T03:16:53.6,73.3,100.7,48.7,80.4,72.647,24.469
0526_oct2006b,2006-10-12T01:25:35.8,36.9,74.6,51.4,70.0,85.206,28.387
0526o_oct2003,2003-10-15T03:21:51.1,74.4,102.0,48.7,80.4,72.673,24.479
0526o_oct2006b,2006-10-12T01:30:19.6,37.9,74.9,51.3,70.0,85.246,28.396
0527_oct2003,2003-10-15T03:27:05.5,75.5,103.5,51.7,80.3,72.701,24.490
0527_oct2009,2009-10-31T22:36:03.7,68.9,148.6,56.7,95.8,12.462,10.365
0527o_nov2012,2012-11-18T21:43:56.7,17.3,241.9,98.8,31.9,305.932,-14.609
0527o_oct2003,2003-10-15T03:31:44.7,76.4,105.0,51.7,80.3,72.725,24.500
0527o_oct2009,2009-10-31T22:40:42.1,69.5,151.4,56.8,95.8,12.484,10.383
0528_oct2003,2003-10-15T03:36:29.5,77.4,106.7,50.0,80.3,72.750,24.509
0528_oct2009,2009-10-31T22:26:33.5,67.8,143.3,53.4,95.8,12.415,10.329
0528_sep2010,2010-09-01T03:47:32.6,53.5,88.7,46.1,56.0,59.650,23.459
0528o_oct2003,2003-10-15T03:41:08.9,78.4,108.6,50.0,80.3,72.774,24.519
0528o_oct2009,2009-10-31T22:31:12.8,68.4,145.8,53.4,95.8,12.438,10.347
0528o_sep2010,2010-09-01T03:52:10.2,54.5,89.3,46.1,56.0,59.681,23.469
0529_nov2006c,2006-11-13T23:17:14.3,-30.3,55.5,96.8,38.4,157.996,10.703
0529_oct2003,2003-10-15T03:45:54.2,79.4,110.9,50.9,80.2,72.799,24.528
0529o_nov2006c,2006-11-13T23:22:04.9,-29.5,56.4,96.7,38.4,158.044,10.687
0529o_oct2003,2003-10-15T03:50:33.8,80.3,113.5,50.9,80.2,72.823,24.537
0530_nov2006c,2006-11-13T23:26:59.0,-28.6,57.3,100.1,38.4,158.092,10.672
0530_oct2003,2003-10-15T03:55:33.5,81.3,116.9,48.9,80.2,72.849,24.546
0530o_nov2006c,2006-11-13T23:31:48.4,-27.8,58.1,100.0,38.3,158.139,10.656
0530o_oct2003,2003-10-15T04:00:14.7,82.2,120.7,48.9,80.2,72.873,24.555
0531_nov2006c,2006-11-13T23:36:37.1,-26.9,59.0,102.3,38.3,158.186,10.641
0531_oct2003,2003-10-15T04:05:38.7,83.1,126.3,47.6,80.1,72.901,24.565
0531o_nov2006c,2006-11-13T23:41:22.8,-26.1,59.8,102.2,38.3,158.232,10.626
0531o_oct2003,2003-10-16T00:03:44.4,22.6,71.8,52.4,73.5,84.451,25.908
0532_oct2003,2003-10-16T00:08:24.1,23.5,72.2,53.2,73.5,84.490,25.919
0532o_oct2003,2003-10-16T00:13:05.8,24.5,72.6,53.1,73.5,84.528,25.931
0533_oct2003,2003-10-16T00:17:45.3,25.4,73.0,52.6,73.4,84.566,25.942
0533o_oct2003,2003-10-16T00:22:25.0,26.4,73.4,52.5,73.4,84.604,25.953
0534_oct2003,2003-10-16T00:27:24.3,27.4,73.9,53.8,73.4,84.644,25.965
0534o_oct2003,2003-10-16T00:32:05.1,28.4,74.2,53.8,73.4,84.681,25.976
0535_oct2003,2003-10-16T00:36:45.1,29.3,74.6,54.8,73.3,84.718,25.987
0535o_oct2003,2003-10-16T00:41:24.8,30.3,75.0,54.7,73.3,84.754,25.998
0536_oct2003,2003-10-16T00:46:05.2,31.3,75.4,54.3,73.3,84.790,26.009
0536o_oct2003,2003-10-16T00:50:59.8,32.3,75.8,54.3,73.3,84.827,26.021
0537_oct2003,2003-10-16T00:55:42.1,33.3,76.2,52.7,73.2,84.863,26.031
0537o_oct2003,2003-10-16T01:00:24.2,34.2,76.6,52.6,73.2,84.898,26.042
0538_oct2003,2003-10-16T01:05:03.9,35.2,76.9,53.3,73.2,84.933,26.053
0538o_oct2003,2003-10-16T01:09:56.6,36.2,77.3,53.3,73.1,84.969,26.064
0539_oct2003,2003-10-16T01:14:53.9,37.3,77.7,52.8,73.1,85.005,26.075
0539o_oct2003,2003-10-16T01:19:33.7,38.2,78.1,52.7,73.1,85.039,26.086
0540_oct2003,2003-10-16T01:24:25.4,39.3,78.5,53.9,73.1,85.074,26.097
0540o_oct2003,2003-10-16T01:29:05.3,40.2,78.9,53.9,73.0,85.107,26.107
0541_oct2003,2003-10-16T01:33:44.9,41.2,79.2,53.4,73.0,85.140,26.117
0541o_oct2003,2003-10-16T01:38:24.6,42.2,79.6,53.4,73.0,85.173,26.127
0542_oct2003,2003-10-16T01:43:16.0,43.2,80.0,52.9,72.9,85.206,26.138
0542o_oct2003,2003-10-16T01:48:04.4,44.2,80.4,52.8,72.9,85.239,26.148
0543_oct2003,2003-10-16T01:52:45.5,45.2,80.7,54.4,72.9,85.271,26.158
0543o_oct2003,2003-10-16T01:57:38.2,46.3,81.1,54.4,72.9,85.304,26.168
0544_oct2003,2003-10-16T02:02:23.9,47.3,81.5,52.9,72.8,85.336,26.178
0544o_oct2003,2003-10-16T02:07:16.4,48.3,81.9,52.9,72.8,85.368,26.188
0545_oct2003,2003-10-16T02:11:55.9,49.3,82.3,54.0,72.8,85.399,26.197
0545o_oct2003,2003-10-16T02:16:35.2,50.3,82.7,53.9,72.8,85.429,26.206
0546_oct2003,2003-10-16T02:21:28.6,51.3,83.1,53.5,72.7,85.461,26.216
0546o_oct2003,2003-10-16T02:26:07.5,52.3,83.4,53.4,72.7,85.491,26.225
0547_oct2003,2003-10-16T02:30:51.4,53.3,83.8,52.4,72.7,85.521,26.234
0547o_oct2003,2003-10-16T02:35:30.6,54.3,84.2,52.3,72.6,85.550,26.243
