INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2005 11 05 07:22

TELESCOPE             INT
DATE                  20051104
OBSERVER/S            Greimel
PROGRAMME             IPHAS
PROPOSAL REF          P10                 
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Greimel

TEL STATION / FOCUS   Prime  / 43.65
INSTRUMENT/S          WFC

SUNSET (UT)           18:32
EVENING TWILIGHT (UT) 19:45
MORNING TWILIGHT (UT) 06:06
SUNRISE (UT)          07:19
%ILLUM. LUNAR DISK    10
DARK TIME (HRS)       10:21
TWILIGHT TIME (HRS)   02:26
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          20:19

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 479314 intphas_7443o i  23:26:43.47 +63:38:59.6 2000.00  20:34 1.244  WFC   10.1  180  i                                
 479315 intphas_7444 Ha  23:26:19.47 +62:38:59.7 2000.00  20:35 1.228  WFC  120.0  180  Halpha                           
 479316 intphas_7444 r   23:26:19.46 +62:38:59.6 2000.00  20:38 1.227  WFC   30.1  180  r                                
 479317 intphas_7444 i   23:26:19.47 +62:38:59.5 2000.00  20:39 1.226  WFC   10.1  180  i                                
 479318 intphas_7444o Ha 23:27:03.12 +62:43:59.4 2000.00  20:40 1.226  WFC  120.1  180  Halpha                           
 479319 intphas_7444o r  23:27:03.13 +62:43:59.7 2000.00  20:43 1.225  WFC   30.1  180  r                                
 479320 intphas_7444o i  23:27:03.13 +62:43:59.5 2000.00  20:44 1.224  WFC   10.1  180  i                                
 479321 intphas_7445 Ha  23:26:25.06 +58:03:59.1 2000.00  20:45 1.165  WFC  120.0  180  Halpha                           
 479322 intphas_7445 r   23:26:25.06 +58:03:59.4 2000.00  20:48 1.163  WFC   30.1  180  r                                
 479323 intphas_7445 i   23:26:25.05 +58:03:59.4 2000.00  20:49 1.163  WFC    9.6  180  i                                
 479324 intphas_7445o Ha 23:27:02.95 +58:08:59.3 2000.00  20:50 1.163  WFC  120.0  180  Halpha                           
 479325 intphas_7445o r  23:27:02.95 +58:08:59.5 2000.00  20:52 1.162  WFC   30.1  180  r                                
 479326 intphas_7445o i  23:27:02.96 +58:08:59.4 2000.00  20:53 1.161  WFC   10.1  180  i                                
 479327 intphas_7446 Ha  23:26:31.10 +61:43:59.8 2000.00  20:54 1.204  WFC  119.0  180  Halpha                           
 479328 intphas_7446 r   23:26:31.09 +61:43:59.7 2000.00  20:57 1.203  WFC   30.1  180  r                                
 479329 intphas_7446 i   23:26:31.10 +61:43:59.4 2000.00  20:58 1.202  WFC   10.1  180  i                                
 479330 intphas_7446o Ha 23:27:13.44 +61:48:59.6 2000.00  20:59 1.203  WFC  120.0  180  Halpha                           
 479331 intphas_7446o r  23:27:13.45 +61:48:59.6 2000.00  21:02 1.202  WFC   30.1  180  r                                
 479332 intphas_7446o i  23:27:13.45 +61:48:59.6 2000.00  21:03 1.201  WFC   10.1  180  i                                
 479333 intphas_7447 Ha  23:26:32.04 +58:58:58.9 2000.00  21:04 1.165  WFC  120.0  180  Halpha                           
 479334 intphas_7447 r   23:26:32.05 +58:58:59.4 2000.00  21:07 1.164  WFC   29.6  180  r                                
 479335 intphas_7447 i   23:26:32.04 +58:58:59.5 2000.00  21:08 1.164  WFC   10.1  180  i                                
 479336 intphas_7447o Ha 23:27:10.96 +59:03:59.3 2000.00  21:09 1.164  WFC  119.6  180  Halpha                           
 479337 intphas_7447o r  23:27:10.96 +59:03:59.3 2000.00  21:11 1.164  WFC   29.6  180  r                                
 479338 intphas_7447o i  23:27:10.96 +59:03:59.4 2000.00  21:12 1.163  WFC    9.6  180  i                                
 479339 intphas_7448 Ha  23:26:36.62 +57:08:59.3 2000.00  21:13 1.141  WFC  120.0  180  Halpha                           
 479340 intphas_7448 r   23:26:36.61 +57:08:59.3 2000.00  21:16 1.140  WFC   30.1  180  r                                
 479341 intphas_7448 i   23:26:36.62 +57:08:59.3 2000.00  21:17 1.140  WFC   10.1  180  i                                
 479342 intphas_7448o Ha 23:27:13.57 +57:13:59.3 2000.00  21:18 1.141  WFC  120.0  180  Halpha                           
 479343 intphas_7448o r  23:27:13.57 +57:13:59.3 2000.00  21:21 1.140  WFC   30.1  180  r                                
