INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2008 12 05 07:37

TELESCOPE             INT
DATE                  20081204
OBSERVER/S            Sale
PROGRAMME             IPHAS
PROPOSAL REF          P3
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Rubio

TEL STATION / FOCUS    / 
INSTRUMENT/S          WFC

SUNSET (UT)           18:22
EVENING TWILIGHT (UT) 19:38
MORNING TWILIGHT (UT) 06:26
SUNRISE (UT)          07:42
%ILLUM. LUNAR DISK    41
DARK TIME (HRS)       10:48
TWILIGHT TIME (HRS)   02:32
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          00:20

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 648899 intphas_6383 i   21:05:42.02 +44:18:59.5  2000.00 21:27 1.571  WFC   10.1  180  i                                
 648900 intphas_6383o Ha 21:06:10.01 +44:23:59.5  2000.00 21:27 1.578  WFC  119.5  180  Halpha                           
 648901 intphas_6383o r  21:06:10.01 +44:23:59.5  2000.00 21:30 1.591  WFC   30.1  180  r                                
 648902 intphas_6383o i  21:06:10.00 +44:23:59.5  2000.00 21:31 1.596  WFC   10.1  180  i                                
 648903 ST_NGC7654 Ha    23:24:33.59 +61:36:58.3  2000.00 21:34 1.267  WFC   60.1  180  Halpha                           
 648904 ST_NGC7654 r     23:24:33.60 +61:36:58.0  2000.00 21:35 1.269  WFC   15.1  180  r                                
 648905 ST_NGC7654 i     23:24:33.60 +61:36:58.1  2000.00 21:36 1.270  WFC    5.1  180  i                                
 648906 SA92-502 Ha       0:56:08.09 +01:04:25.0  2000.00 21:38 1.136  WFC   60.0  180  Halpha                           
 648907 SA92-502 r        0:56:08.09 +01:04:25.0  2000.00 21:40 1.137  WFC    5.1  180  r                                
 648908 SA92-502 i        0:56:08.08 +01:04:25.0  2000.00 21:41 1.138  WFC    5.1  180  i                                
 648909 intphas_1992 Ha   4:53:18.21 +43:56:59.5  2000.00 21:43 1.369  WFC  120.0  180  Halpha                           
 648910 intphas_1992 r    4:53:18.20 +43:56:59.4  2000.00 21:46 1.361  WFC   30.0  180  r                                
 648911 intphas_1992 i    4:53:18.21 +43:56:59.4  2000.00 21:47 1.358  WFC    9.5  180  i                                
 648912 intphas_1992o Ha  4:53:46.03 +44:01:59.1  2000.00 21:48 1.353  WFC  119.5  180  Halpha                           
 648913 intphas_1992o r   4:53:46.03 +44:01:59.4  2000.00 21:50 1.346  WFC   30.1  180  r                                
 648914 intphas_1992o i   4:53:46.03 +44:01:59.4  2000.00 21:51 1.342  WFC   10.1  180  i                                
 648915 intphas_2298 Ha   5:17:03.04 +45:57:59.7  2000.00 21:52 1.432  WFC  120.1  180  Halpha                           
 648916 intphas_2298 r    5:17:03.06 +45:57:59.5  2000.00 21:55 1.423  WFC   30.0  180  r                                
 648917 intphas_2298 i    5:17:03.05 +45:57:59.4  2000.00 21:56 1.419  WFC   10.1  180  i                                
 648918 intphas_2298o Ha  5:17:31.86 +46:02:59.6  2000.00 21:57 1.414  WFC  120.0  180  Halpha                           
 648919 intphas_2298o r   5:17:31.86 +46:02:59.5  2000.00 22:00 1.406  WFC   30.1  180  r                                
 648920 intphas_2298o i   5:17:31.86 +46:02:59.4  2000.00 22:01 1.402  WFC   10.1  180  i                                
 648921 intphas_2368 Ha   5:22:11.57 +44:51:59.3  2000.00 22:02 1.413  WFC  120.0  180  Halpha                           
 648922 intphas_2368 r    5:22:11.58 +44:51:59.5  2000.00 22:04 1.404  WFC   30.1  180  r                                
 648923 intphas_2368 i    5:22:11.57 +44:51:59.5  2000.00 22:06 1.400  WFC   10.1  180  i                                
 648924 intphas_2368o Ha  5:22:39.83 +44:56:59.3  2000.00 22:06 1.394  WFC  120.0  180  Halpha                           
 648925 intphas_2368o r   5:22:39.84 +44:56:59.5  2000.00 22:09 1.386  WFC   30.1  180  r                                
 648926 intphas_2368o i   5:22:39.83 +44:56:59.5  2000.00 22:10 1.383  WFC   10.1  180  i                                
 648927 intphas_1989 Ha   4:52:49.37 +47:47:59.7  2000.00 22:11 1.281  WFC  120.0  180  Halpha                           
 648928 intphas_1989 r    4:52:49.37 +47:47:59.4  2000.00 22:14 1.275  WFC   30.1  180  r                                
 648929 intphas_1989 i    4:52:49.38 +47:47:59.4  2000.00 22:15 1.273  WFC   10.1  180  i                                
 648930 intphas_1989o Ha  4:53:19.19 +47:52:59.2  2000.00 22:16 1.269  WFC  120.0  180  Halpha                           
 648931 intphas_1989o r   4:53:19.20 +47:52:59.5  2000.00 22:19 1.264  WFC   30.1  180  r                                
 648932 intphas_1989o i   4:53:19.19 +47:52:59.6  2000.00 22:20 1.262  WFC   10.1  180  i                                
 648933 SA92-502 Ha       0:56:08.09 +01:04:24.8  2000.00 22:34 1.206  WFC   60.1  180  Halpha                           
 648934 SA92-502 r        0:56:08.08 +01:04:24.9  2000.00 22:35 1.208  WFC    4.6  180  r                                broader bands in all ccds
 648935 SA92-502 i        0:56:08.08 +01:04:25.0  2000.00 22:36 1.210  WFC    5.1  180  i                                
 648936 intphas_1986 Ha   4:52:31.76 +41:55:59.6  2000.00 22:40 1.185  WFC  120.0  180  Halpha                           
 648937 intphas_1986 r    4:52:31.76 +41:55:59.5  2000.00 22:42 1.180  WFC   30.1  180  r                                
 648938 intphas_1986 i    4:52:31.77 +41:55:59.5  2000.00 22:43 1.178  WFC   10.1  180  i                                
 648939 intphas_1986o Ha  4:52:58.69 +42:00:59.7  2000.00 22:44 1.175  WFC  120.1  180  Halpha                           
 648940 intphas_1986o r   4:52:58.68 +42:00:59.6  2000.00 22:47 1.171  WFC   30.1  180  r                                
 648941 intphas_1986o i   4:52:58.69 +42:00:59.7  2000.00 22:48 1.169  WFC   10.1  180  i                                
 648942 intphas_1985 Ha   4:52:30.23 +46:19:59.7  2000.00 22:49 1.180  WFC  120.0  180  Halpha                           
 648943 intphas_1985 r    4:52:30.22 +46:19:59.4  2000.00 22:52 1.176  WFC   30.1  180  r                                
 648944 intphas_1985 i    4:52:30.22 +46:19:59.4  2000.00 22:53 1.174  WFC    9.5  180  i                                
 648945 intphas_1985o Ha  4:52:59.24 +46:24:59.2  2000.00 22:54 1.172  WFC  120.0  180  Halpha                           
 648946 intphas_1985o r   4:52:59.24 +46:24:59.4  2000.00 22:56 1.168  WFC   30.1  180  r                                
 648947 intphas_1985o i   4:52:59.24 +46:24:59.5  2000.00 22:57 1.166  WFC   10.1  180  i                                
 648948 intphas_2083 Ha   5:00:37.79 +41:00:59.6  2000.00 22:59 1.157  WFC  120.0  180  Halpha                           
 648949 intphas_2083 r    5:00:37.79 +41:00:59.7  2000.00 23:01 1.153  WFC   30.1  180  r                                
 648950 intphas_2083 i    5:00:37.79 +41:00:59.5  2000.00 23:02 1.151  WFC   10.1  180  i                                
 648951 intphas_2083o Ha  5:01:04.33 +41:05:59.4  2000.00 23:03 1.149  WFC  120.0  180  Halpha                           
 648952 intphas_2083o r   5:01:04.33 +41:05:59.6  2000.00 23:06 1.145  WFC   30.1  180  r                                
 648953 intphas_2083o i   5:01:04.33 +41:05:59.6  2000.00 23:07 1.143  WFC   10.1  180  i                                
