# col1     col2  col3 col4       col5    col6    col7    col8    col9    col10   col11   col12   col13   col14   col15  
  dec2007  3942o 1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  3943  1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  3943o 1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  3949  1 2007-12-03 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  3949o 1 2007-12-03 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  3961  1 2007-12-08 24.58   23.91   21.44   24.59   23.92   21.45   0.01    0.01    0.01    0.67    3.14   
  dec2007  3961o 1 2007-12-08 24.58   23.91   21.44   24.59   23.92   21.45   0.01    0.01    0.01    0.67    3.14   
  dec2008  3967  1 2008-12-11 24.56   23.89   21.42   24.56   23.89   21.42   0.0     0.0     -0.0    0.67    3.14   
  dec2008  3967o 1 2008-12-11 24.56   23.89   21.42   24.56   23.89   21.42   0.0     0.0     -0.0    0.67    3.14   
  dec2008  3969  1 2008-12-11 24.56   23.89   21.42   24.56   23.89   21.42   0.0     0.0     -0.0    0.67    3.14   
  dec2008  3969o 1 2008-12-11 24.56   23.89   21.42   24.56   23.89   21.42   0.0     0.0     -0.0    0.67    3.14   
  dec2008  3985  1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  3985o 1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  3991  1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  3991o 1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  oct2009  3994  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  3994o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  dec2008  4014  1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  4014o 1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  4029  1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  4029o 1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  oct2009  4035  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  4035o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  dec2007  4037  1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  4037o 1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  oct2009  4072  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  4072o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  4073  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  4073o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  dec2008  4080  1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  dec2008  4080o 1 2008-12-08 24.61   23.94   21.47   24.55   23.88   21.41   -0.06   -0.06   -0.06   0.67    3.14   
  jun2007  4104  1 2007-06-21 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4104o 1 2007-06-21 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4105  1 2007-06-21 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4105o 1 2007-06-21 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2004  4188  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4188o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4189  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4189o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4190  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4190o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4192  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4192o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4196  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4196o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4197  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4197o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4198  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4198o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4199  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4199o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4204  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4204o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4205  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4205o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4206  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4206o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4207  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4207o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4213  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4213o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4217  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4217o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4222  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4222o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4223  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4223o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4226  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4226o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2007  4228  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4228o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2004  4232  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4232o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4240  1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4240o 1 2004-06-12 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4257  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4257o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4260  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4260o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4261  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4261o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jul2007  4262  1 2007-06-29 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jul2007  4262o 1 2007-06-29 24.64   23.98   21.5    24.58   23.92   21.44   -0.06   -0.06   -0.06   0.66    3.14   
  jun2004  4298  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4298o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4304  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4304o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4316  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4316o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4317  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4317o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4322  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4322o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4324  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4324o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jul2004a 4326  1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4326o 1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jun2004  4328  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4328o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4329  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4329o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  may2007  4330  1 2007-05-30 24.56   23.95   21.42   24.56   23.95   21.42   0.0     0.0     -0.0    0.61    3.14   
  may2007  4330o 1 2007-05-30 24.56   23.95   21.42   24.56   23.95   21.42   0.0     0.0     -0.0    0.61    3.14   
  jul2004a 4332  1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4332o 1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4333  1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4333o 1 2004-07-07 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4336  1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4336o 1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jun2004  4337  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4337o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jul2004a 4338  1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4338o 1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4339  1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4339o 1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jun2004  4340  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4340o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4341  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4341o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4342  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4342o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jul2004a 4343  1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4343o 1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4344  1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jul2004a 4344o 1 2004-07-08 24.54   23.92   21.4    24.52   23.9    21.38   -0.02   -0.02   -0.02   0.62    3.14   
  jun2004  4348  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4348o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2007  4349  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4349o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2004  4352  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4352o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4354  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4354o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4361  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4361o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4364  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4364o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4365  1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2004  4365o 1 2004-06-14 24.53   23.91   21.39   24.52   23.9    21.38   -0.01   -0.01   -0.01   0.62    3.14   
  jun2007  4370  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4370o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4374  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4374o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4375  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4375o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jul2004a 4399  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4399o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4400  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4400o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4401  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4401o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4402  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4402o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4403  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4403o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4404  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4404o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4413  1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4413o 1 2004-07-09 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4416  1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4416o 1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jun2007  4419  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4419o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4421  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4421o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jul2004a 4426  1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4426o 1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4427  1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4427o 1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4428  1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jul2004a 4428o 1 2004-07-10 24.52   23.93   21.38   24.52   23.93   21.38   0.0     0.0     0.0     0.59    3.14   
  jun2007  4434  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4434o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4435  1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4435o 1 2007-06-22 24.56   23.93   21.42   24.56   23.93   21.42   0.0     0.0     -0.0    0.63    3.14   
  jun2007  4443  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4443o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4445  1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4445o 1 2007-06-25 24.58   23.96   21.44   24.58   23.96   21.44   0.0     0.0     -0.0    0.62    3.14   
  jun2007  4456  1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jun2007  4456o 1 2007-06-26 24.56   23.98   21.42   24.57   23.96   21.43   0.01    -0.02   0.01    0.61    3.14   
  jul2007  4527  1 2007-06-27 24.58   23.97   21.44   24.58   23.97   21.44   0.0     0.0     -0.0    0.61    3.14   
  jul2007  4527o 1 2007-06-27 24.58   23.97   21.44   24.58   23.97   21.44   0.0     0.0     -0.0    0.61    3.14   
  may2007  4529  1 2007-05-30 24.56   23.95   21.42   24.56   23.95   21.42   0.0     0.0     -0.0    0.61    3.14   
  may2007  4529o 1 2007-05-30 24.56   23.95   21.42   24.56   23.95   21.42   0.0     0.0     -0.0    0.61    3.14   
  may2007  4567  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  4567o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  4588  1 2007-05-29 24.56   23.94   21.42   24.56   23.94   21.42   0.0     0.0     -0.0    0.62    3.14   
  may2007  4588o 1 2007-05-29 24.56   23.94   21.42   24.56   23.94   21.42   0.0     0.0     -0.0    0.62    3.14   
  may2007  4618  1 2007-05-29 24.56   23.94   21.42   24.56   23.94   21.42   0.0     0.0     -0.0    0.62    3.14   
  may2007  4618o 1 2007-05-29 24.56   23.94   21.42   24.56   23.94   21.42   0.0     0.0     -0.0    0.62    3.14   
  may2007  4657  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  4657o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  aug2004a 4665  1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4665o 1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  may2007  4671  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  4671o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  aug2004a 4672  1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4672o 1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4673  1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4673o 1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4674  1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4674o 1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4675  1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4675o 1 2004-08-05 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4679  1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4679o 1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  may2007  4686  1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  may2007  4686o 1 2007-06-06 24.53   23.91   21.39   24.53   23.91   21.39   0.0     0.0     0.0     0.62    3.14   
  aug2004a 4687  1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4687o 1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4688  1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
  aug2004a 4688o 1 2004-08-06 24.52   23.85   21.38   24.52   23.85   21.38   0.0     0.0     0.0     0.67    3.14   
